timestamp,location,vehicle_count,avg_speed,weather,accident,congestion
2026-04-15 17:58:03.120889,Junction_C,106,16.07,Fog,1,1
2026-04-15 13:16:03.120889,Junction_C,56,57.2,Rain,0,0
2026-04-15 17:27:03.120889,Junction_C,74,19.3,Rain,0,1
2026-04-15 17:46:03.120889,Junction_D,72,35.35,Clear,0,0
2026-04-15 08:59:03.120889,Junction_B,60,23.92,Fog,0,0
2026-04-15 13:21:03.120889,Junction_C,36,40.82,Fog,0,0
2026-04-15 14:02:03.120889,Junction_B,55,54.36,Rain,0,0
2026-04-15 14:04:03.120889,Junction_A,13,76.86,Rain,0,0
2026-04-15 05:42:03.120889,Junction_D,10,63.22,Fog,0,0
2026-04-15 00:09:03.120889,Junction_D,44,56.76,Rain,0,0
2026-04-15 06:47:03.120889,Junction_B,17,53.09,Clear,0,0
2026-04-15 03:40:03.120889,Junction_B,46,66.81,Fog,0,0
2026-04-14 22:31:03.120889,Junction_C,17,51.77,Fog,0,0
2026-04-15 05:33:03.120889,Junction_B,46,51.21,Rain,0,0
2026-04-15 14:39:03.120889,Junction_D,52,78.23,Rain,0,0
2026-04-15 07:56:03.120889,Junction_B,50,38.76,Clear,0,0
2026-04-15 09:21:03.120889,Junction_B,80,32.47,Rain,0,0
2026-04-15 18:44:03.120889,Junction_B,86,27.23,Fog,0,1
2026-04-15 00:57:03.120889,Junction_C,23,54.56,Fog,0,0
2026-04-15 01:00:03.120889,Junction_C,43,47.6,Fog,0,0
2026-04-15 18:27:03.120889,Junction_A,67,10.94,Clear,0,1
2026-04-15 09:49:03.120889,Junction_B,117,39.66,Rain,0,1
2026-04-14 22:26:03.120889,Junction_B,35,60.05,Clear,0,0
2026-04-15 19:27:03.120889,Junction_D,98,24.14,Rain,0,1
2026-04-15 00:59:03.120889,Junction_A,32,72.29,Rain,0,0
2026-04-15 14:10:03.120889,Junction_C,50,44.27,Rain,0,0
2026-04-15 15:42:03.120889,Junction_B,30,66.46,Fog,0,0
2026-04-15 13:41:03.120889,Junction_D,59,41.86,Rain,0,0
2026-04-15 19:15:03.120889,Junction_D,100,31.02,Fog,0,1
2026-04-15 14:42:03.120889,Junction_C,41,79.22,Fog,0,0
2026-04-15 03:18:03.120889,Junction_D,19,69.29,Clear,0,0
2026-04-15 19:11:03.120889,Junction_B,104,20.24,Fog,0,1
2026-04-14 19:44:03.120889,Junction_B,76,10.94,Rain,0,1
2026-04-15 10:02:03.120889,Junction_D,104,37.16,Rain,0,1
2026-04-15 02:14:03.120889,Junction_B,19,67.65,Clear,0,0
2026-04-15 10:51:03.120889,Junction_C,73,10.29,Clear,0,1
2026-04-15 09:20:03.120889,Junction_A,93,29.68,Rain,0,1
2026-04-15 07:55:03.120889,Junction_C,54,50.93,Fog,0,0
2026-04-14 21:16:03.120889,Junction_D,27,38.14,Fog,0,0
2026-04-14 23:08:03.120889,Junction_A,36,64.92,Clear,0,0
2026-04-15 16:37:03.120889,Junction_A,58,38.33,Clear,0,0
2026-04-15 15:51:03.120889,Junction_C,15,31.75,Fog,0,0
2026-04-15 16:13:03.120889,Junction_D,49,52.63,Clear,0,0
2026-04-15 12:40:03.120889,Junction_A,32,56.12,Rain,0,0
2026-04-15 19:09:03.120889,Junction_B,119,32.76,Fog,0,1
2026-04-15 15:37:03.120889,Junction_A,13,66.24,Rain,0,0
2026-04-15 18:51:03.120889,Junction_D,67,23.92,Fog,0,0
2026-04-15 15:46:03.120889,Junction_C,44,52.68,Fog,0,0
2026-04-15 02:04:03.120889,Junction_D,12,47.74,Fog,0,0
2026-04-15 04:27:03.120889,Junction_A,39,75.38,Clear,0,0
2026-04-15 08:41:03.120889,Junction_A,100,21.35,Clear,0,1
2026-04-15 05:09:03.120889,Junction_D,40,70.91,Rain,0,0
2026-04-15 11:47:03.120889,Junction_C,76,16.68,Clear,0,1
2026-04-15 08:12:03.120889,Junction_A,87,20.09,Fog,0,1
2026-04-15 10:59:03.120889,Junction_D,111,20.9,Fog,0,1
2026-04-14 20:11:03.120889,Junction_B,88,24.75,Clear,0,1
2026-04-15 07:29:03.120889,Junction_A,23,32.22,Clear,1,1
2026-04-15 16:35:03.120889,Junction_B,58,57.09,Clear,0,0
2026-04-15 11:02:03.120889,Junction_B,64,11.68,Rain,0,1
2026-04-15 16:57:03.120889,Junction_A,10,49.77,Clear,0,0
2026-04-15 16:19:03.120889,Junction_B,29,68.23,Clear,0,0
2026-04-15 19:15:03.120889,Junction_A,75,37.61,Clear,0,0
2026-04-15 02:20:03.120889,Junction_A,56,55.84,Fog,0,0
2026-04-14 23:17:03.120889,Junction_B,27,42.63,Rain,0,0
2026-04-15 17:55:03.120889,Junction_A,71,35.18,Clear,0,0
2026-04-14 22:57:03.120889,Junction_C,53,73.99,Rain,0,0
2026-04-15 02:04:03.120889,Junction_B,44,66.98,Rain,0,0
2026-04-14 20:55:03.120889,Junction_B,79,11.46,Clear,0,1
2026-04-15 07:03:03.120889,Junction_A,48,50.87,Rain,0,0
2026-04-15 18:00:03.120889,Junction_A,72,16.26,Clear,0,1
2026-04-15 02:00:03.120889,Junction_B,35,47.56,Clear,0,0
2026-04-15 14:59:03.120889,Junction_A,40,51.31,Fog,0,0
2026-04-15 09:23:03.120889,Junction_C,114,10.74,Clear,0,1
2026-04-15 15:56:03.120889,Junction_C,54,49.68,Fog,0,0
2026-04-15 10:01:03.120889,Junction_D,88,39.68,Fog,0,1
2026-04-15 14:18:03.120889,Junction_B,39,41.84,Rain,0,0
2026-04-15 04:23:03.120889,Junction_D,32,48.84,Clear,0,0
2026-04-15 09:30:03.120889,Junction_D,73,21.8,Rain,0,0
2026-04-15 07:38:03.120889,Junction_D,12,56.67,Rain,0,0
2026-04-15 05:00:03.120889,Junction_D,19,36.12,Fog,0,0
2026-04-15 05:01:03.120889,Junction_D,45,52.92,Fog,0,0
2026-04-15 00:59:03.120889,Junction_C,29,33.64,Rain,0,0
2026-04-15 13:38:03.120889,Junction_B,48,56.09,Fog,0,0
2026-04-15 08:25:03.120889,Junction_D,112,18.24,Fog,0,1
2026-04-14 22:59:03.120889,Junction_D,23,73.66,Clear,0,0
2026-04-15 00:06:03.120889,Junction_B,32,79.93,Clear,0,0
2026-04-15 06:24:03.120889,Junction_B,52,30.76,Rain,0,0
2026-04-15 13:03:03.120889,Junction_B,36,34.89,Rain,0,0
2026-04-15 00:11:03.120889,Junction_B,32,73.5,Rain,0,0
2026-04-15 14:57:03.120889,Junction_B,49,40.8,Clear,0,0
2026-04-15 09:31:03.120889,Junction_B,106,24.48,Clear,0,1
2026-04-15 02:02:03.120889,Junction_A,26,34.56,Rain,0,0
2026-04-14 23:37:03.120889,Junction_A,54,57.0,Clear,0,0
2026-04-15 14:13:03.120889,Junction_C,20,49.38,Clear,0,0
2026-04-14 22:06:03.120889,Junction_D,12,78.45,Rain,0,0
2026-04-14 19:55:03.120889,Junction_A,84,26.72,Fog,0,1
2026-04-15 12:04:03.120889,Junction_C,29,73.39,Fog,0,0
2026-04-15 18:46:03.120889,Junction_D,78,16.36,Rain,0,1
2026-04-15 03:13:03.120889,Junction_B,45,65.65,Clear,0,0
2026-04-15 09:18:03.120889,Junction_B,103,21.03,Fog,1,1
2026-04-15 00:42:03.120889,Junction_B,41,31.3,Clear,0,0
2026-04-15 06:40:03.120889,Junction_B,53,58.67,Fog,0,0
2026-04-15 13:41:03.120889,Junction_C,22,71.01,Clear,0,0
2026-04-15 18:11:03.120889,Junction_B,93,13.74,Rain,1,1
2026-04-15 06:09:03.120889,Junction_C,29,35.93,Rain,0,0
2026-04-15 19:05:03.120889,Junction_C,113,19.09,Clear,0,1
2026-04-14 23:23:03.120889,Junction_C,46,71.01,Fog,0,0
2026-04-15 00:09:03.120889,Junction_D,31,51.11,Fog,0,0
2026-04-15 09:47:03.120889,Junction_A,94,11.26,Fog,0,1
2026-04-15 18:03:03.120889,Junction_B,70,11.89,Fog,0,1
2026-04-15 18:29:03.120889,Junction_D,88,24.61,Clear,0,1
2026-04-14 22:16:03.120889,Junction_A,60,59.87,Fog,0,0
2026-04-14 23:38:03.120889,Junction_D,23,60.15,Rain,0,0
2026-04-15 14:31:03.120889,Junction_B,48,55.19,Fog,0,0
2026-04-15 12:36:03.120889,Junction_A,39,30.3,Clear,0,0
2026-04-15 00:00:03.120889,Junction_B,24,38.52,Fog,0,0
2026-04-15 13:14:03.120889,Junction_B,48,61.66,Rain,0,0
2026-04-14 20:25:03.120889,Junction_A,98,34.48,Rain,0,1
2026-04-15 15:33:03.120889,Junction_D,19,67.74,Fog,0,0
2026-04-14 22:47:03.120889,Junction_A,28,40.73,Rain,0,0
2026-04-15 11:49:03.120889,Junction_B,74,16.82,Fog,0,1
2026-04-15 04:17:03.120889,Junction_A,29,66.65,Fog,0,0
2026-04-15 04:45:03.120889,Junction_C,19,65.43,Clear,0,0
2026-04-15 12:57:03.120889,Junction_A,44,33.41,Fog,0,0
2026-04-15 08:03:03.120889,Junction_A,89,19.86,Rain,0,1
2026-04-14 22:36:03.120889,Junction_A,55,65.54,Fog,0,0
2026-04-15 17:59:03.120889,Junction_B,88,14.75,Clear,0,1
2026-04-15 13:43:03.120889,Junction_A,38,31.9,Clear,0,0
2026-04-15 03:00:03.120889,Junction_C,24,61.26,Clear,0,0
2026-04-15 03:38:03.120889,Junction_B,44,32.79,Clear,0,0
2026-04-15 10:50:03.120889,Junction_A,85,34.65,Fog,0,1
2026-04-15 18:45:03.120889,Junction_D,108,13.31,Fog,0,1
2026-04-15 15:21:03.120889,Junction_B,30,52.19,Rain,0,0
2026-04-15 09:38:03.120889,Junction_C,104,13.68,Clear,0,1
2026-04-15 02:44:03.120889,Junction_C,44,66.75,Rain,0,0
2026-04-15 04:56:03.120889,Junction_A,10,55.5,Rain,0,0
2026-04-15 06:06:03.120889,Junction_C,30,31.52,Rain,1,1
2026-04-15 04:49:03.120889,Junction_B,16,45.02,Clear,0,0
2026-04-15 10:01:03.120889,Junction_B,77,12.88,Fog,0,1
2026-04-15 18:54:03.120889,Junction_C,106,24.6,Fog,0,1
2026-04-14 22:25:03.120889,Junction_A,56,73.48,Fog,0,0
2026-04-15 01:11:03.120889,Junction_C,47,50.44,Rain,0,0
2026-04-15 01:48:03.120889,Junction_B,11,57.11,Rain,0,0
2026-04-15 00:09:03.120889,Junction_D,29,53.53,Rain,0,0
2026-04-15 11:24:03.120889,Junction_A,66,29.69,Clear,0,0
2026-04-15 16:07:03.120889,Junction_A,38,79.64,Clear,0,0
2026-04-14 22:19:03.120889,Junction_C,36,55.25,Fog,0,0
2026-04-15 03:15:03.120889,Junction_B,35,76.99,Fog,0,0
2026-04-15 12:47:03.120889,Junction_B,37,50.69,Clear,0,0
2026-04-15 09:57:03.120889,Junction_C,100,32.64,Clear,0,1
2026-04-15 09:06:03.120889,Junction_D,120,26.15,Clear,0,1
2026-04-15 03:01:03.120889,Junction_B,15,71.52,Rain,0,0
2026-04-15 01:08:03.120889,Junction_A,33,52.65,Rain,0,0
2026-04-15 01:27:03.120889,Junction_C,23,60.41,Clear,0,0
2026-04-15 14:15:03.120889,Junction_B,53,58.5,Clear,1,1
2026-04-15 16:16:03.120889,Junction_C,31,75.28,Fog,0,0
2026-04-14 21:27:03.120889,Junction_B,50,73.38,Rain,0,0
2026-04-15 15:59:03.120889,Junction_D,31,45.96,Rain,0,0
2026-04-15 03:18:03.120889,Junction_A,30,54.52,Clear,0,0
2026-04-14 23:45:03.120889,Junction_C,42,62.58,Rain,0,0
2026-04-15 04:33:03.120889,Junction_C,34,73.12,Clear,0,0
2026-04-15 16:22:03.120889,Junction_A,24,59.37,Rain,0,0
2026-04-15 04:10:03.120889,Junction_D,27,49.9,Rain,0,0
2026-04-15 04:44:03.120889,Junction_A,39,79.18,Fog,0,0
2026-04-15 08:04:03.120889,Junction_B,95,12.26,Clear,0,1
2026-04-15 11:06:03.120889,Junction_B,107,19.66,Rain,0,1
2026-04-15 14:10:03.120889,Junction_C,57,70.42,Rain,0,0
2026-04-15 03:41:03.120889,Junction_A,17,42.4,Rain,0,0
2026-04-15 14:02:03.120889,Junction_A,23,50.49,Rain,0,0
2026-04-14 22:04:03.120889,Junction_A,30,72.05,Clear,0,0
2026-04-15 16:55:03.120889,Junction_B,19,48.58,Clear,0,0
2026-04-15 11:42:03.120889,Junction_A,101,16.63,Rain,0,1
2026-04-15 18:48:03.120889,Junction_C,100,37.78,Fog,0,1
2026-04-15 01:52:03.120889,Junction_A,52,54.56,Fog,0,0
2026-04-15 05:47:03.120889,Junction_A,16,75.17,Clear,0,0
2026-04-14 23:05:03.120889,Junction_C,27,59.15,Clear,0,0
2026-04-15 15:58:03.120889,Junction_C,41,52.08,Fog,0,0
2026-04-15 05:43:03.120889,Junction_B,13,32.73,Fog,0,0
2026-04-15 00:30:03.120889,Junction_B,10,75.68,Rain,0,0
2026-04-14 19:58:03.120889,Junction_D,84,35.8,Rain,0,1
2026-04-15 01:06:03.120889,Junction_A,43,61.17,Clear,0,0
2026-04-15 08:48:03.120889,Junction_A,116,16.07,Rain,0,1
2026-04-14 23:53:03.120889,Junction_D,22,79.1,Fog,0,0
2026-04-14 23:50:03.120889,Junction_A,35,61.48,Fog,0,0
2026-04-14 20:51:03.120889,Junction_D,109,13.37,Fog,0,1
2026-04-15 04:12:03.120889,Junction_C,19,54.15,Fog,0,0
2026-04-14 22:06:03.120889,Junction_D,58,40.56,Fog,1,1
2026-04-15 09:15:03.120889,Junction_C,69,27.42,Rain,0,0
2026-04-14 23:20:03.120889,Junction_C,53,56.48,Fog,0,0
2026-04-15 13:30:03.120889,Junction_A,27,75.53,Clear,0,0
2026-04-14 21:51:03.120889,Junction_B,33,52.13,Rain,0,0
2026-04-15 17:34:03.120889,Junction_A,64,30.57,Fog,0,0
2026-04-15 06:09:03.120889,Junction_A,51,77.92,Rain,0,0
2026-04-15 04:44:03.120889,Junction_C,34,32.96,Clear,1,1
2026-04-15 09:33:03.120889,Junction_B,66,29.2,Fog,1,1
2026-04-14 20:29:03.120889,Junction_C,101,23.62,Fog,0,1
2026-04-15 11:56:03.120889,Junction_A,68,26.37,Clear,0,0
2026-04-14 19:46:03.120889,Junction_C,65,27.67,Fog,0,0
2026-04-15 13:22:03.120889,Junction_C,52,70.69,Clear,0,0
2026-04-15 08:36:03.120889,Junction_C,79,38.16,Fog,0,0
2026-04-15 14:14:03.120889,Junction_B,17,32.37,Clear,0,0
2026-04-15 06:03:03.120889,Junction_A,25,31.55,Fog,0,0
2026-04-15 02:04:03.120889,Junction_A,52,79.36,Rain,0,0
2026-04-14 22:22:03.120889,Junction_D,47,56.77,Fog,0,0
2026-04-14 23:46:03.120889,Junction_D,16,73.38,Rain,0,0
2026-04-15 04:05:03.120889,Junction_B,16,56.12,Rain,0,0
2026-04-15 16:12:03.120889,Junction_B,53,69.02,Fog,0,0
2026-04-15 02:52:03.120889,Junction_D,55,48.45,Clear,0,0
2026-04-14 19:58:03.120889,Junction_C,66,10.22,Clear,0,1
2026-04-15 05:36:03.120889,Junction_D,49,65.26,Clear,0,0
2026-04-15 13:26:03.120889,Junction_C,18,60.03,Clear,0,0
2026-04-15 08:05:03.120889,Junction_A,60,17.3,Fog,0,1
2026-04-15 06:11:03.120889,Junction_B,19,40.75,Fog,0,0
2026-04-15 14:20:03.120889,Junction_B,16,41.83,Clear,0,0
2026-04-15 08:22:03.120889,Junction_C,109,25.99,Rain,0,1
2026-04-15 17:33:03.120889,Junction_D,76,36.08,Rain,0,0
2026-04-15 05:23:03.120889,Junction_D,19,45.26,Rain,0,0
2026-04-14 23:41:03.120889,Junction_B,37,54.18,Rain,0,0
2026-04-15 19:18:03.120889,Junction_B,78,21.19,Clear,0,0
2026-04-15 07:06:03.120889,Junction_B,48,42.4,Rain,0,0
2026-04-15 05:39:03.120889,Junction_B,27,62.69,Fog,0,0
2026-04-14 22:54:03.120889,Junction_D,22,37.02,Rain,1,1
2026-04-15 11:22:03.120889,Junction_A,105,35.38,Rain,0,1
2026-04-15 06:30:03.120889,Junction_A,48,33.62,Fog,0,0
2026-04-15 10:05:03.120889,Junction_C,112,28.72,Fog,0,1
2026-04-15 03:34:03.120889,Junction_D,22,32.66,Fog,0,0
2026-04-14 23:53:03.120889,Junction_C,33,79.3,Rain,0,0
2026-04-15 10:43:03.120889,Junction_C,108,39.09,Clear,0,1
2026-04-15 11:37:03.120889,Junction_B,105,25.46,Fog,1,1
2026-04-15 08:43:03.120889,Junction_D,94,13.02,Rain,0,1
2026-04-15 07:07:03.120889,Junction_D,25,72.94,Clear,0,0
2026-04-15 14:57:03.120889,Junction_A,33,42.16,Clear,0,0
2026-04-15 06:17:03.120889,Junction_A,38,54.93,Rain,0,0
2026-04-14 21:20:03.120889,Junction_D,58,70.96,Rain,0,0
2026-04-15 12:09:03.120889,Junction_D,54,67.26,Rain,0,0
2026-04-15 16:59:03.120889,Junction_D,20,39.6,Fog,0,0
2026-04-15 13:24:03.120889,Junction_A,57,54.69,Clear,0,0
2026-04-14 21:13:03.120889,Junction_B,36,53.68,Fog,0,0
2026-04-15 14:26:03.120889,Junction_B,29,64.92,Rain,0,0
2026-04-14 23:14:03.120889,Junction_B,34,62.63,Fog,0,0
2026-04-15 02:02:03.120889,Junction_C,28,78.12,Fog,0,0
2026-04-15 04:41:03.120889,Junction_A,28,43.61,Rain,0,0
2026-04-15 03:23:03.120889,Junction_A,35,59.13,Clear,0,0
2026-04-15 12:09:03.120889,Junction_A,46,70.1,Fog,0,0
2026-04-15 00:07:03.120889,Junction_C,49,73.12,Clear,0,0
2026-04-15 18:45:03.120889,Junction_C,108,20.8,Clear,0,1
2026-04-15 12:26:03.120889,Junction_D,57,77.06,Rain,0,0
2026-04-15 07:38:03.120889,Junction_D,41,59.85,Clear,0,0
2026-04-15 00:14:03.120889,Junction_B,24,71.72,Clear,0,0
2026-04-15 10:09:03.120889,Junction_B,116,35.24,Fog,0,1
2026-04-15 12:52:03.120889,Junction_C,36,56.22,Clear,0,0
2026-04-14 22:09:03.120889,Junction_A,18,47.99,Rain,0,0
2026-04-15 08:06:03.120889,Junction_D,105,29.14,Rain,0,1
2026-04-14 22:38:03.120889,Junction_A,46,75.42,Clear,0,0
2026-04-15 07:43:03.120889,Junction_C,34,48.84,Rain,0,0
2026-04-15 17:29:03.120889,Junction_A,63,15.99,Clear,0,1
2026-04-15 09:13:03.120889,Junction_B,110,36.58,Rain,0,1
2026-04-15 14:06:03.120889,Junction_D,22,41.15,Fog,0,0
2026-04-15 08:54:03.120889,Junction_A,92,37.96,Fog,1,1
2026-04-15 08:40:03.120889,Junction_D,96,16.05,Fog,0,1
2026-04-15 03:43:03.120889,Junction_C,55,37.47,Fog,0,0
2026-04-15 07:19:03.120889,Junction_B,33,49.74,Rain,0,0
2026-04-15 19:11:03.120889,Junction_B,85,29.98,Fog,0,1
2026-04-14 23:26:03.120889,Junction_A,40,57.38,Fog,0,0
2026-04-15 13:41:03.120889,Junction_A,19,78.89,Fog,0,0
2026-04-15 05:43:03.120889,Junction_B,39,78.33,Clear,0,0
2026-04-15 03:52:03.120889,Junction_D,42,36.75,Clear,0,0
2026-04-15 15:58:03.120889,Junction_A,14,46.48,Fog,0,0
2026-04-15 15:54:03.120889,Junction_B,46,61.39,Fog,0,0
2026-04-15 05:43:03.120889,Junction_D,23,55.22,Rain,0,0
2026-04-15 05:26:03.120889,Junction_B,47,76.55,Fog,0,0
2026-04-15 02:10:03.120889,Junction_D,22,51.35,Clear,0,0
2026-04-15 13:06:03.120889,Junction_A,45,31.53,Fog,0,0
2026-04-15 07:42:03.120889,Junction_C,10,63.93,Clear,1,1
2026-04-14 23:33:03.120889,Junction_D,41,73.81,Rain,0,0
2026-04-15 05:19:03.120889,Junction_A,40,68.27,Fog,0,0
2026-04-15 05:12:03.120889,Junction_C,33,54.68,Fog,0,0
2026-04-15 01:53:03.120889,Junction_C,20,42.16,Rain,0,0
2026-04-14 20:21:03.120889,Junction_C,76,31.94,Rain,0,0
2026-04-15 08:44:03.120889,Junction_D,67,24.29,Rain,0,0
2026-04-14 20:39:03.120889,Junction_C,106,15.52,Clear,0,1
2026-04-15 16:01:03.120889,Junction_C,23,70.26,Rain,0,0
2026-04-15 02:34:03.120889,Junction_C,60,59.02,Rain,0,0
2026-04-15 14:26:03.120889,Junction_B,53,74.08,Fog,0,0
2026-04-15 14:19:03.120889,Junction_C,29,47.83,Rain,0,0
2026-04-15 00:51:03.120889,Junction_B,36,73.12,Clear,0,0
2026-04-14 21:35:03.120889,Junction_C,24,39.88,Rain,0,0
2026-04-15 06:56:03.120889,Junction_D,39,53.86,Rain,0,0
2026-04-15 19:30:03.120889,Junction_C,62,31.49,Clear,0,0
2026-04-15 02:47:03.120889,Junction_B,21,46.4,Fog,0,0
2026-04-15 00:24:03.120889,Junction_D,47,42.01,Rain,0,0
2026-04-14 22:37:03.120889,Junction_D,26,74.25,Clear,1,1
2026-04-15 18:38:03.120889,Junction_B,108,24.97,Rain,0,1
2026-04-15 11:36:03.120889,Junction_A,109,25.09,Fog,0,1
2026-04-15 07:31:03.120889,Junction_A,59,43.98,Rain,0,0
2026-04-15 05:18:03.120889,Junction_A,27,35.6,Rain,0,0
2026-04-15 18:07:03.120889,Junction_D,69,35.54,Clear,0,0
2026-04-15 10:08:03.120889,Junction_C,93,21.88,Clear,0,1
2026-04-15 14:32:03.120889,Junction_C,59,66.39,Clear,0,0
2026-04-15 08:45:03.120889,Junction_D,63,24.42,Clear,0,0
2026-04-15 19:20:03.120889,Junction_C,107,37.63,Rain,0,1
2026-04-15 19:40:03.120889,Junction_D,104,23.71,Clear,0,1
2026-04-15 17:07:03.120889,Junction_D,61,11.53,Rain,0,1
2026-04-14 21:04:03.120889,Junction_A,58,34.13,Rain,0,0
2026-04-15 12:00:03.120889,Junction_A,36,52.66,Clear,0,0
2026-04-15 09:32:03.120889,Junction_C,119,32.01,Fog,0,1
2026-04-15 05:46:03.120889,Junction_C,33,34.29,Clear,0,0
2026-04-15 05:18:03.120889,Junction_D,48,50.59,Clear,0,0
2026-04-15 18:52:03.120889,Junction_B,91,24.59,Rain,0,1
2026-04-15 14:08:03.120889,Junction_C,18,73.49,Rain,0,0
2026-04-15 00:48:03.120889,Junction_B,23,65.36,Fog,0,0
2026-04-15 14:25:03.120889,Junction_A,32,41.18,Rain,0,0
2026-04-15 08:43:03.120889,Junction_C,61,18.71,Clear,0,1
2026-04-15 13:08:03.120889,Junction_D,37,74.81,Rain,1,1
2026-04-14 22:11:03.120889,Junction_A,22,44.25,Rain,0,0
2026-04-15 09:59:03.120889,Junction_C,71,20.79,Clear,0,0
2026-04-15 10:29:03.120889,Junction_C,77,27.26,Rain,0,0
2026-04-15 13:50:03.120889,Junction_A,24,78.04,Rain,0,0
2026-04-14 23:33:03.120889,Junction_A,12,46.27,Fog,0,0
2026-04-14 23:25:03.120889,Junction_C,52,33.95,Fog,1,1
2026-04-15 09:22:03.120889,Junction_B,75,18.49,Fog,0,1
2026-04-15 19:18:03.120889,Junction_B,84,32.32,Rain,0,1
2026-04-15 11:45:03.120889,Junction_A,112,21.5,Fog,1,1
2026-04-15 01:27:03.120889,Junction_B,10,63.99,Fog,0,0
2026-04-15 03:27:03.120889,Junction_C,18,77.83,Rain,0,0
2026-04-15 14:38:03.120889,Junction_C,26,62.9,Fog,0,0
2026-04-14 20:32:03.120889,Junction_B,117,24.75,Fog,0,1
2026-04-14 22:43:03.120889,Junction_C,40,74.38,Clear,0,0
2026-04-15 11:25:03.120889,Junction_D,97,26.05,Rain,0,1
2026-04-15 03:03:03.120889,Junction_D,41,77.6,Clear,0,0
2026-04-15 15:45:03.120889,Junction_D,14,74.83,Rain,0,0
2026-04-14 19:56:03.120889,Junction_C,68,18.03,Fog,0,1
2026-04-15 10:48:03.120889,Junction_C,82,16.79,Fog,0,1
2026-04-15 08:15:03.120889,Junction_A,83,13.01,Rain,0,1
2026-04-14 21:06:03.120889,Junction_B,59,71.75,Fog,0,0
2026-04-14 23:01:03.120889,Junction_C,29,71.81,Fog,0,0
2026-04-14 23:36:03.120889,Junction_A,60,30.97,Clear,0,0
2026-04-15 11:49:03.120889,Junction_C,85,37.63,Clear,0,1
2026-04-15 11:01:03.120889,Junction_D,84,23.83,Rain,0,1
2026-04-14 20:00:03.120889,Junction_C,60,35.23,Rain,0,0
2026-04-15 16:39:03.120889,Junction_C,48,61.63,Fog,0,0
2026-04-15 01:20:03.120889,Junction_C,38,31.83,Rain,0,0
2026-04-15 04:22:03.120889,Junction_D,23,71.08,Rain,0,0
2026-04-14 21:14:03.120889,Junction_B,22,51.86,Clear,0,0
2026-04-15 14:33:03.120889,Junction_B,38,43.2,Rain,0,0
2026-04-15 13:04:03.120889,Junction_C,19,38.91,Clear,0,0
2026-04-15 12:51:03.120889,Junction_B,50,54.75,Clear,0,0
2026-04-14 22:45:03.120889,Junction_D,45,76.8,Clear,0,0
2026-04-15 14:14:03.120889,Junction_A,29,58.06,Fog,0,0
2026-04-15 02:34:03.120889,Junction_C,47,32.65,Rain,0,0
2026-04-14 20:34:03.120889,Junction_C,106,18.96,Clear,0,1
2026-04-14 21:42:03.120889,Junction_A,35,56.48,Fog,0,0
2026-04-14 23:26:03.120889,Junction_A,17,33.34,Rain,0,0
2026-04-15 05:14:03.120889,Junction_A,20,45.98,Clear,0,0
2026-04-15 19:19:03.120889,Junction_C,71,38.87,Clear,0,0
2026-04-14 22:02:03.120889,Junction_A,33,33.69,Rain,0,0
2026-04-14 23:50:03.120889,Junction_C,34,65.61,Fog,0,0
2026-04-15 15:40:03.120889,Junction_C,57,71.79,Fog,0,0
2026-04-15 14:58:03.120889,Junction_A,10,66.75,Fog,0,0
2026-04-15 08:11:03.120889,Junction_C,79,16.28,Clear,0,1
2026-04-14 20:00:03.120889,Junction_D,90,23.86,Clear,0,1
2026-04-15 16:25:03.120889,Junction_C,18,64.46,Clear,0,0
2026-04-15 16:58:03.120889,Junction_C,19,33.18,Rain,0,0
2026-04-15 11:38:03.120889,Junction_A,68,13.72,Fog,0,1
2026-04-15 12:39:03.120889,Junction_A,20,59.75,Fog,0,0
2026-04-14 20:53:03.120889,Junction_C,74,33.19,Fog,0,0
2026-04-15 08:50:03.120889,Junction_D,83,11.14,Clear,0,1
2026-04-15 09:09:03.120889,Junction_C,105,12.18,Clear,0,1
2026-04-15 13:34:03.120889,Junction_B,55,78.6,Fog,0,0
2026-04-14 21:35:03.120889,Junction_D,23,41.47,Fog,0,0
2026-04-15 05:14:03.120889,Junction_D,25,67.99,Rain,0,0
2026-04-15 14:44:03.120889,Junction_D,31,45.06,Clear,0,0
2026-04-15 14:58:03.120889,Junction_A,42,63.6,Fog,0,0
2026-04-15 10:53:03.120889,Junction_D,75,32.62,Rain,0,0
2026-04-15 05:48:03.120889,Junction_B,37,72.43,Clear,0,0
2026-04-15 10:04:03.120889,Junction_C,101,18.11,Fog,0,1
2026-04-15 11:58:03.120889,Junction_C,118,11.99,Fog,1,1
2026-04-15 11:44:03.120889,Junction_D,105,39.89,Fog,0,1
2026-04-15 14:22:03.120889,Junction_C,48,59.46,Clear,0,0
2026-04-15 08:38:03.120889,Junction_A,87,12.58,Fog,0,1
2026-04-15 17:28:03.120889,Junction_B,71,21.54,Fog,0,0
2026-04-14 21:56:03.120889,Junction_D,13,67.84,Clear,0,0
2026-04-15 05:29:03.120889,Junction_D,25,77.79,Rain,0,0
2026-04-15 07:34:03.120889,Junction_C,25,69.56,Clear,0,0
2026-04-14 23:31:03.120889,Junction_C,30,31.04,Rain,0,0
2026-04-15 19:20:03.120889,Junction_A,97,16.73,Fog,0,1
2026-04-15 17:36:03.120889,Junction_A,61,28.02,Fog,0,0
2026-04-14 21:29:03.120889,Junction_D,19,35.88,Fog,0,0
